GS (GOLDMAN SACHS GROUP INC),121.30,-1.51,
Apr 26 2009 @ 21:34 ET,Bid,121.55,Ask,121.94,Size,2x1,Vol,22410665,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
09 May 120.00 (GS ED),7.95,-0.11,7.50,7.65,5326,10151,09 May 120.00 (GS QD),5.60,-0.15,5.65,5.75,10717,8169,
09 May 120.00 (GS ED-E),7.80,-0.45,7.50,7.65,1855,10151,09 May 120.00 (GS QD-E),5.70,-0.05,5.65,5.75,3876,8169,
09 May 120.00 (GS ED-8),7.53,-0.53,7.50,7.65,1194,10151,09 May 120.00 (GS QD-8),5.90,+0.36,5.65,5.75,1941,8169,
09 May 120.00 (GS ED-X),7.95,-0.35,7.50,7.65,1175,10151,09 May 120.00 (GS QD-X),5.60,+0.05,5.65,5.75,1913,8169,
09 May 120.00 (GS ED-P),7.90,-0.50,7.50,7.65,744,10151,09 May 120.00 (GS QD-P),5.90,+0.20,5.65,5.75,969,8169,
09 May 120.00 (GS ED-A),7.90,+1.20,7.45,7.95,23,10151,09 May 120.00 (GS QD-A),5.25,-1.65,5.50,5.85,191,8169,
09 May 120.00 (GS ED-B),8.25,0.0,7.50,7.70,93,10151,09 May 120.00 (GS QD-B),5.80,0.0,5.65,5.75,444,8169,
09 May 120.00 (GS ED-O),8.21,+0.11,0.0,0.0,235,10151,09 May 120.00 (GS QD-O),5.76,-0.24,0.0,0.0,1329,8169,
09 May 125.00 (GS EE),5.20,-0.25,5.00,5.05,6670,13437,09 May 125.00 (GS QE),8.05,-0.15,8.05,8.15,4610,5329,
09 May 125.00 (GS EE-E),5.20,-0.25,4.95,5.05,2190,13437,09 May 125.00 (GS QE-E),8.05,-1.05,8.05,8.15,1000,5329,
09 May 125.00 (GS EE-8),4.75,-0.70,4.95,5.05,2015,13437,09 May 125.00 (GS QE-8),8.00,-1.45,8.05,8.20,880,5329,
09 May 125.00 (GS EE-X),5.00,-0.70,5.00,5.05,951,13437,09 May 125.00 (GS QE-X),8.55,+0.55,8.05,8.15,1108,5329,
09 May 125.00 (GS EE-P),5.15,-0.45,4.95,5.05,801,13437,09 May 125.00 (GS QE-P),8.45,+0.25,8.05,8.15,812,5329,
09 May 125.00 (GS EE-A),5.00,+0.30,4.85,5.25,10,13437,09 May 125.00 (GS QE-A),7.60,-3.00,7.90,8.30,20,5329,
09 May 125.00 (GS EE-B),5.60,0.0,4.95,5.15,129,13437,09 May 125.00 (GS QE-B),8.15,0.0,8.05,8.15,91,5329,
09 May 125.00 (GS EE-O),5.00,-0.65,0.0,0.0,573,13437,09 May 125.00 (GS QE-O),7.91,-1.09,0.0,0.0,699,5329,
09 May 130.00 (GS EF),3.15,-0.30,3.05,3.10,5050,11327,09 May 130.00 (GS QF),10.95,-0.30,11.10,11.20,1548,2763,
09 May 130.00 (GS EF-E),3.15,-0.30,3.05,3.10,1877,11327,09 May 130.00 (GS QF-E),10.95,-2.30,11.10,11.25,304,2763,
09 May 130.00 (GS EF-8),3.05,-0.40,3.00,3.10,883,11327,09 May 130.00 (GS QF-8),11.10,-0.15,11.05,11.20,528,2763,
09 May 130.00 (GS EF-X),3.25,-0.25,3.00,3.10,1075,11327,09 May 130.00 (GS QF-X),10.95,-0.85,11.05,11.20,150,2763,
09 May 130.00 (GS EF-P),2.95,-0.70,3.05,3.10,680,11327,09 May 130.00 (GS QF-P),11.80,-1.30,11.05,11.20,428,2763,
09 May 130.00 (GS EF-A),3.40,+1.05,2.92,3.25,37,11327,09 May 130.00 (GS QF-A),10.70,-1.90,10.90,11.40,5,2763,
09 May 130.00 (GS EF-B),3.55,0.0,3.05,3.15,137,11327,09 May 130.00 (GS QF-B),11.15,-1.90,11.05,11.20,1,2763,
09 May 130.00 (GS EF-O),2.94,-0.52,0.0,0.0,343,11327,09 May 130.00 (GS QF-O),11.79,-1.81,0.0,0.0,132,2763,
09 May 135.00 (GS EG),1.66,-0.46,1.73,1.76,4959,12187,09 May 135.00 (GS QG),14.60,-1.55,14.75,14.90,237,1360,
09 May 135.00 (GS EG-E),1.83,-0.29,1.72,1.76,1467,12187,09 May 135.00 (GS QG-E),14.50,-2.65,14.75,14.90,83,1360,
09 May 135.00 (GS EG-8),2.11,+0.07,1.73,1.77,364,12187,09 May 135.00 (GS QG-8),14.60,-2.70,14.75,14.90,84,1360,
09 May 135.00 (GS EG-X),1.65,-0.47,1.72,1.77,744,12187,09 May 135.00 (GS QG-X),15.65,-0.50,14.75,14.90,66,1360,
09 May 135.00 (GS EG-P),1.65,-0.46,1.73,1.77,896,12187,09 May 135.00 (GS QG-P),15.55,0.0,14.75,14.90,0,1360,
09 May 135.00 (GS EG-A),2.03,+0.13,1.61,1.90,180,12187,09 May 135.00 (GS QG-A),13.35,0.0,14.50,15.10,0,1360,
09 May 135.00 (GS EG-B),2.12,0.0,1.73,1.80,620,12187,09 May 135.00 (GS QG-B),16.80,0.0,14.70,14.90,0,1360,
09 May 135.00 (GS EG-O),1.66,-0.37,0.0,0.0,688,12187,09 May 135.00 (GS QG-O),14.03,-2.74,0.0,0.0,4,1360,
09 May 140.00 (GS EH),0.89,-0.23,0.93,0.96,3210,13700,09 May 140.00 (GS QH),18.75,0.0,18.90,19.10,63,1089,
09 May 140.00 (GS EH-E),0.88,-0.37,0.93,0.96,1136,13700,09 May 140.00 (GS QH-E),18.75,-0.45,18.90,19.10,57,1089,
09 May 140.00 (GS EH-8),1.15,0.0,0.92,0.96,319,13700,09 May 140.00 (GS QH-8),19.04,-1.61,18.90,19.20,4,1089,
09 May 140.00 (GS EH-X),1.14,+0.02,0.93,0.96,569,13700,09 May 140.00 (GS QH-X),19.50,0.0,18.90,19.10,0,1089,
09 May 140.00 (GS EH-P),1.15,+0.02,0.93,0.96,608,13700,09 May 140.00 (GS QH-P),18.00,-3.60,18.90,19.10,1,1089,
09 May 140.00 (GS EH-A),1.03,+0.03,0.78,1.09,110,13700,09 May 140.00 (GS QH-A),17.10,0.0,18.60,19.35,0,1089,
09 May 140.00 (GS EH-B),1.20,0.0,0.93,0.99,63,13700,09 May 140.00 (GS QH-B),18.80,0.0,18.85,19.10,0,1089,
09 May 140.00 (GS EH-O),0.89,-0.26,0.0,0.0,404,13700,09 May 140.00 (GS QH-O),18.18,-1.02,0.0,0.0,1,1089,
09 May 145.00 (GS EI),0.46,-0.19,0.47,0.52,731,9127,09 May 145.00 (GS QI),23.65,-1.25,23.45,23.70,21,872,
09 May 145.00 (GS EI-E),0.58,-0.07,0.47,0.52,232,9127,09 May 145.00 (GS QI-E),23.65,-1.25,23.45,23.70,21,872,
09 May 145.00 (GS EI-8),0.46,-0.20,0.46,0.52,241,9127,09 May 145.00 (GS QI-8),24.80,0.0,23.45,23.70,0,872,
09 May 145.00 (GS EI-X),0.57,+0.04,0.47,0.52,118,9127,09 May 145.00 (GS QI-X),22.65,0.0,23.45,23.70,0,872,
09 May 145.00 (GS EI-P),0.50,-0.15,0.46,0.52,139,9127,09 May 145.00 (GS QI-P),25.10,0.0,23.45,23.70,0,872,
09 May 145.00 (GS EI-A),0.60,0.0,0.32,0.64,0,9127,09 May 145.00 (GS QI-A),0.0,0.0,23.10,24.00,0,872,
09 May 145.00 (GS EI-B),0.68,0.0,0.47,0.53,1,9127,09 May 145.00 (GS QI-B),25.55,0.0,23.30,23.70,0,872,
09 May 145.00 (GS EI-O),0.51,0.0,0.0,0.0,0,9127,09 May 145.00 (GS QI-O),0.0,0.0,0.0,0.0,0,872,
09 May 150.00 (GPY EJ),0.25,-0.15,0.25,0.29,864,11698,09 May 150.00 (GPY QJ),28.55,-1.80,28.20,28.45,11,729,
09 May 150.00 (GPY EJ-E),0.25,-0.14,0.25,0.29,579,11698,09 May 150.00 (GPY QJ-E),30.35,0.0,28.20,28.45,0,729,
09 May 150.00 (GPY EJ-8),0.31,-0.08,0.24,0.29,101,11698,09 May 150.00 (GPY QJ-8),28.55,-0.40,28.20,28.50,10,729,
09 May 150.00 (GPY EJ-X),0.25,-0.14,0.25,0.30,106,11698,09 May 150.00 (GPY QJ-X),28.80,0.0,28.20,28.45,0,729,
09 May 150.00 (GPY EJ-P),0.32,-0.07,0.24,0.29,44,11698,09 May 150.00 (GPY QJ-P),27.50,0.0,28.20,28.45,0,729,
09 May 150.00 (GPY EJ-A),0.30,0.0,0.09,0.41,0,11698,09 May 150.00 (GPY QJ-A),41.30,0.0,27.80,28.80,0,729,
09 May 150.00 (GPY EJ-B),0.39,0.0,0.25,0.30,30,11698,09 May 150.00 (GPY QJ-B),28.00,-2.10,28.05,28.45,1,729,
09 May 150.00 (GPY EJ-O),0.30,0.0,0.0,0.0,4,11698,09 May 150.00 (GPY QJ-O),0.0,0.0,0.0,0.0,0,729,
09 May 155.00 (GPY EK),0.18,+0.01,0.12,0.19,44,4184,09 May 155.00 (GPY QK),33.30,-1.00,33.10,33.35,5,461,
09 May 155.00 (GPY EK-E),0.18,-0.02,0.12,0.19,19,4184,09 May 155.00 (GPY QK-E),33.30,-1.50,33.10,33.40,5,461,
09 May 155.00 (GPY EK-8),0.17,0.0,0.09,0.19,14,4184,09 May 155.00 (GPY QK-8),34.30,0.0,33.10,33.40,0,461,
09 May 155.00 (GPY EK-X),0.20,0.0,0.12,0.19,2,4184,09 May 155.00 (GPY QK-X),35.80,0.0,33.05,33.35,0,461,
09 May 155.00 (GPY EK-P),0.20,-0.05,0.12,0.22,3,4184,09 May 155.00 (GPY QK-P),34.05,0.0,33.10,33.40,0,461,
09 May 155.00 (GPY EK-A),0.25,0.0,0.0,0.29,0,4184,09 May 155.00 (GPY QK-A),46.00,0.0,32.65,33.70,0,461,
09 May 155.00 (GPY EK-B),0.19,0.0,0.12,0.19,0,4184,09 May 155.00 (GPY QK-B),31.75,0.0,32.95,33.40,0,461,
09 May 155.00 (GPY EK-O),0.18,-0.02,0.0,0.0,6,4184,09 May 155.00 (GPY QK-O),0.0,0.0,0.0,0.0,0,461,
09 May 160.00 (GPY EL),0.08,-0.04,0.07,0.12,85,3600,09 May 160.00 (GPY QL),39.45,-0.45,38.05,38.25,16,413,
09 May 160.00 (GPY EL-E),0.11,-0.01,0.07,0.12,9,3600,09 May 160.00 (GPY QL-E),38.25,-1.65,38.05,38.30,5,413,
09 May 160.00 (GPY EL-8),0.11,-0.01,0.04,0.13,8,3600,09 May 160.00 (GPY QL-8),38.90,+1.45,38.00,38.35,1,413,
09 May 160.00 (GPY EL-X),0.12,0.0,0.07,0.12,56,3600,09 May 160.00 (GPY QL-X),39.45,-0.85,38.00,38.25,10,413,
09 May 160.00 (GPY EL-P),0.08,-0.06,0.06,0.16,12,3600,09 May 160.00 (GPY QL-P),37.45,0.0,38.00,38.35,0,413,
09 May 160.00 (GPY EL-A),2.30,0.0,0.0,0.23,0,3600,09 May 160.00 (GPY QL-A),0.0,0.0,37.60,38.65,0,413,
09 May 160.00 (GPY EL-B),0.15,0.0,0.07,0.12,0,3600,09 May 160.00 (GPY QL-B),36.35,0.0,37.95,38.35,0,413,
09 May 160.00 (GPY EL-O),0.13,0.0,0.0,0.0,0,3600,09 May 160.00 (GPY QL-O),0.0,0.0,0.0,0.0,0,413,
09 May 165.00 (GPY EM),0.07,-0.03,0.06,0.09,404,1221,09 May 165.00 (GPY QM),44.75,0.0,43.00,43.25,0,168,
09 May 165.00 (GPY EM-E),0.05,-0.05,0.05,0.09,168,1221,09 May 165.00 (GPY QM-E),44.50,0.0,43.00,43.30,0,168,
09 May 165.00 (GPY EM-8),0.04,-0.02,0.01,0.14,41,1221,09 May 165.00 (GPY QM-8),44.35,0.0,43.00,43.30,0,168,
09 May 165.00 (GPY EM-X),0.04,-0.01,0.05,0.09,148,1221,09 May 165.00 (GPY QM-X),49.20,0.0,43.00,43.25,0,168,
09 May 165.00 (GPY EM-P),0.07,-0.01,0.06,0.13,36,1221,09 May 165.00 (GPY QM-P),42.75,0.0,43.00,43.30,0,168,
09 May 165.00 (GPY EM-A),0.0,0.0,0.0,0.20,0,1221,09 May 165.00 (GPY QM-A),0.0,0.0,42.55,43.65,0,168,
09 May 165.00 (GPY EM-B),0.10,-0.01,0.05,0.09,11,1221,09 May 165.00 (GPY QM-B),42.75,0.0,42.90,43.35,0,168,
09 May 165.00 (GPY EM-O),0.29,0.0,0.0,0.0,0,1221,09 May 165.00 (GPY QM-O),43.05,0.0,0.0,0.0,0,168,
09 May 170.00 (GPY EN),0.09,0.0,0.02,0.08,0,1475,09 May 170.00 (GPY QN),48.65,-1.00,48.00,48.30,15,196,
09 May 170.00 (GPY EN-E),0.09,0.0,0.02,0.08,0,1475,09 May 170.00 (GPY QN-E),48.65,-1.00,48.00,48.30,15,196,
09 May 170.00 (GPY EN-8),0.05,0.0,0.02,0.09,0,1475,09 May 170.00 (GPY QN-8),47.00,0.0,47.95,48.30,0,196,
09 May 170.00 (GPY EN-X),0.05,0.0,0.02,0.08,0,1475,09 May 170.00 (GPY QN-X),52.45,0.0,47.95,48.30,0,196,
09 May 170.00 (GPY EN-P),0.06,0.0,0.01,0.12,0,1475,09 May 170.00 (GPY QN-P),43.55,0.0,48.00,48.30,0,196,
09 May 170.00 (GPY EN-A),1.15,0.0,0.0,0.18,0,1475,09 May 170.00 (GPY QN-A),43.65,0.0,47.55,48.65,0,196,
09 May 170.00 (GPY EN-B),0.12,0.0,0.02,0.08,0,1475,09 May 170.00 (GPY QN-B),45.85,0.0,47.85,48.35,0,196,
09 May 175.00 (GPY EO),0.05,+0.02,0.01,0.05,5,2114,09 May 175.00 (GPY QO),53.75,0.0,52.25,53.30,0,118,
09 May 175.00 (GPY EO-E),0.03,0.0,0.01,0.08,0,2114,09 May 175.00 (GPY QO-E),53.75,0.0,52.20,53.35,0,118,
09 May 175.00 (GPY EO-8),0.05,0.0,0.01,0.08,0,2114,09 May 175.00 (GPY QO-8),53.75,0.0,52.25,53.30,0,118,
09 May 175.00 (GPY EO-X),0.05,+0.02,0.01,0.05,5,2114,09 May 175.00 (GPY QO-X),52.55,0.0,52.25,53.35,0,118,
09 May 175.00 (GPY EO-P),0.05,0.0,0.01,0.11,0,2114,09 May 175.00 (GPY QO-P),61.05,0.0,52.25,53.30,0,118,
09 May 175.00 (GPY EO-A),0.15,0.0,0.0,0.17,0,2114,09 May 175.00 (GPY QO-A),0.0,0.0,52.25,53.65,0,118,
09 May 175.00 (GPY EO-B),0.09,0.0,0.01,0.08,0,2114,09 May 175.00 (GPY QO-B),59.05,0.0,52.25,53.30,0,118,
09 May 180.00 (GPY EP),0.01,-0.02,0.01,0.07,91,3064,09 May 180.00 (GPY QP),58.65,0.0,57.35,58.30,0,118,
09 May 180.00 (GPY EP-E),0.03,0.0,0.01,0.07,60,3064,09 May 180.00 (GPY QP-E),57.45,0.0,57.20,58.30,0,118,
09 May 180.00 (GPY EP-8),0.01,-0.04,0.01,0.08,31,3064,09 May 180.00 (GPY QP-8),59.20,0.0,57.35,58.30,0,118,
09 May 180.00 (GPY EP-X),0.03,0.0,0.01,0.07,0,3064,09 May 180.00 (GPY QP-X),58.65,0.0,57.35,58.30,0,118,
09 May 180.00 (GPY EP-P),0.12,0.0,0.0,0.10,0,3064,09 May 180.00 (GPY QP-P),57.60,0.0,57.35,58.30,0,118,
09 May 180.00 (GPY EP-A),0.63,0.0,0.0,0.16,0,3064,09 May 180.00 (GPY QP-A),0.0,0.0,57.35,58.65,0,118,
09 May 180.00 (GPY EP-B),0.07,0.0,0.01,0.07,0,3064,09 May 180.00 (GPY QP-B),59.45,0.0,57.35,58.30,0,118,
09 May 185.00 (GPY EQ),0.04,0.0,0.01,0.05,0,221,09 May 185.00 (GPY QQ),66.75,0.0,62.20,63.75,0,35,
09 May 185.00 (GPY EQ-E),0.04,0.0,0.01,0.05,0,221,09 May 185.00 (GPY QQ-E),63.35,0.0,62.20,63.90,0,35,
09 May 185.00 (GPY EQ-8),0.06,0.0,0.01,0.05,0,221,09 May 185.00 (GPY QQ-8),66.75,0.0,62.20,63.75,0,35,
09 May 185.00 (GPY EQ-X),0.0,0.0,0.01,0.05,0,221,09 May 185.00 (GPY QQ-X),62.00,0.0,62.20,63.75,0,35,
09 May 185.00 (GPY EQ-P),0.08,0.0,0.0,0.08,0,221,09 May 185.00 (GPY QQ-P),64.50,0.0,62.20,63.75,0,35,
09 May 185.00 (GPY EQ-A),0.0,0.0,0.0,0.15,0,221,09 May 185.00 (GPY QQ-A),0.0,0.0,62.20,63.75,0,35,
09 May 185.00 (GPY EQ-B),0.09,0.0,0.01,0.05,0,221,09 May 185.00 (GPY QQ-B),0.0,0.0,62.15,63.75,0,35,
09 May 190.00 (GPY ER),0.04,0.0,0.01,0.06,0,18,09 May 190.00 (GPY QR),70.20,0.0,67.25,68.30,0,50,
09 May 190.00 (GPY ER-E),0.04,0.0,0.01,0.06,0,18,09 May 190.00 (GPY QR-E),0.0,0.0,67.20,68.35,0,50,
09 May 190.00 (GPY ER-8),0.05,0.0,0.01,0.08,0,18,09 May 190.00 (GPY QR-8),0.0,0.0,67.25,68.30,0,50,
09 May 190.00 (GPY ER-X),0.0,0.0,0.01,0.06,0,18,09 May 190.00 (GPY QR-X),72.85,0.0,67.25,68.30,0,50,
09 May 190.00 (GPY ER-P),0.06,0.0,0.0,0.07,0,18,09 May 190.00 (GPY QR-P),70.20,0.0,67.25,68.30,0,50,
09 May 190.00 (GPY ER-A),0.0,0.0,0.0,0.14,0,18,09 May 190.00 (GPY QR-A),0.0,0.0,67.25,68.60,0,50,
09 May 190.00 (GPY ER-B),0.0,0.0,0.01,0.06,0,18,09 May 190.00 (GPY QR-B),0.0,0.0,67.25,68.30,0,50,
09 Jun 40.00 (GS FU),0.0,0.0,80.80,82.80,0,0,09 Jun 40.00 (GS RU),0.0,0.0,0.0,0.07,0,0,
09 Jun 40.00 (GS FU-E),0.0,0.0,80.80,82.80,0,0,09 Jun 40.00 (GS RU-E),0.0,0.0,0.0,0.07,0,0,
09 Jun 40.00 (GS FU-8),0.0,0.0,80.80,82.80,0,0,09 Jun 40.00 (GS RU-8),0.0,0.0,0.0,0.10,0,0,
09 Jun 40.00 (GS FU-X),0.0,0.0,80.80,82.80,0,0,09 Jun 40.00 (GS RU-X),0.0,0.0,0.0,0.07,0,0,
09 Jun 40.00 (GS FU-P),0.0,0.0,80.80,82.80,0,0,09 Jun 40.00 (GS RU-P),0.0,0.0,0.0,0.07,0,0,
09 Jun 40.00 (GS FU-A),0.0,0.0,79.60,84.20,0,0,09 Jun 40.00 (GS RU-A),0.0,0.0,0.0,0.14,0,0,
09 Jun 40.00 (GS FU-B),0.0,0.0,80.75,82.85,0,0,09 Jun 40.00 (GS RU-B),0.0,0.0,0.0,0.07,0,0,
09 Jun 45.00 (GS FY),0.0,0.0,75.80,77.80,0,0,09 Jun 45.00 (GS RY),0.0,0.0,0.0,0.09,0,0,
09 Jun 45.00 (GS FY-E),0.0,0.0,75.80,77.80,0,0,09 Jun 45.00 (GS RY-E),0.0,0.0,0.0,0.09,0,0,
09 Jun 45.00 (GS FY-8),0.0,0.0,75.80,77.80,0,0,09 Jun 45.00 (GS RY-8),0.0,0.0,0.0,0.11,0,0,
09 Jun 45.00 (GS FY-X),0.0,0.0,75.80,77.80,0,0,09 Jun 45.00 (GS RY-X),0.0,0.0,0.0,0.09,0,0,
09 Jun 45.00 (GS FY-P),0.0,0.0,75.80,77.80,0,0,09 Jun 45.00 (GS RY-P),0.0,0.0,0.0,0.09,0,0,
09 Jun 45.00 (GS FY-A),0.0,0.0,75.80,77.80,0,0,09 Jun 45.00 (GS RY-A),0.0,0.0,0.0,0.14,0,0,
09 Jun 45.00 (GS FY-B),0.0,0.0,75.75,77.85,0,0,09 Jun 45.00 (GS RY-B),0.0,0.0,0.0,0.09,0,0,
09 Jun 50.00 (GS FJ),0.0,0.0,70.80,72.65,0,0,09 Jun 50.00 (GS RJ),0.10,0.0,0.04,0.13,0,110,
09 Jun 50.00 (GS FJ-E),0.0,0.0,70.80,72.80,0,0,09 Jun 50.00 (GS RJ-E),0.10,0.0,0.04,0.13,0,110,
09 Jun 50.00 (GS FJ-8),0.0,0.0,70.80,72.65,0,0,09 Jun 50.00 (GS RJ-8),0.15,0.0,0.0,0.13,0,110,
09 Jun 50.00 (GS FJ-X),0.0,0.0,70.80,72.65,0,0,09 Jun 50.00 (GS RJ-X),0.0,0.0,0.04,0.13,0,110,
09 Jun 50.00 (GS FJ-P),0.0,0.0,70.80,72.65,0,0,09 Jun 50.00 (GS RJ-P),0.33,0.0,0.04,0.13,0,110,
09 Jun 50.00 (GS FJ-A),0.0,0.0,70.80,72.65,0,0,09 Jun 50.00 (GS RJ-A),0.0,0.0,0.0,0.14,0,110,
09 Jun 50.00 (GS FJ-B),0.0,0.0,70.80,72.65,0,0,09 Jun 50.00 (GS RJ-B),0.0,0.0,0.04,0.13,0,110,
09 Jun 55.00 (GS FK),0.0,0.0,65.80,67.80,0,0,09 Jun 55.00 (GS RK),0.12,-0.30,0.06,0.15,60,10,
09 Jun 55.00 (GS FK-E),0.0,0.0,65.80,67.80,0,0,09 Jun 55.00 (GS RK-E),0.0,0.0,0.06,0.15,0,10,
09 Jun 55.00 (GS FK-8),0.0,0.0,65.80,67.80,0,0,09 Jun 55.00 (GS RK-8),0.12,0.0,0.06,0.16,60,10,
09 Jun 55.00 (GS FK-X),0.0,0.0,65.80,67.80,0,0,09 Jun 55.00 (GS RK-X),0.0,0.0,0.06,0.15,0,10,
09 Jun 55.00 (GS FK-P),0.0,0.0,65.80,67.80,0,0,09 Jun 55.00 (GS RK-P),0.42,0.0,0.06,0.15,0,10,
09 Jun 55.00 (GS FK-A),0.0,0.0,65.80,67.80,0,0,09 Jun 55.00 (GS RK-A),0.0,0.0,0.0,0.25,0,10,
09 Jun 55.00 (GS FK-B),0.0,0.0,65.75,67.85,0,0,09 Jun 55.00 (GS RK-B),0.0,0.0,0.06,0.15,0,10,
09 Jun 60.00 (GS FL),60.15,0.0,60.90,62.85,0,10,09 Jun 60.00 (GS RL),0.13,-0.10,0.11,0.21,20,111,
09 Jun 60.00 (GS FL-E),0.0,0.0,60.85,62.85,0,10,09 Jun 60.00 (GS RL-E),0.30,0.0,0.11,0.21,0,111,
09 Jun 60.00 (GS FL-8),60.15,0.0,60.90,62.85,0,10,09 Jun 60.00 (GS RL-8),0.31,0.0,0.11,0.21,0,111,
09 Jun 60.00 (GS FL-X),0.0,0.0,60.90,62.85,0,10,09 Jun 60.00 (GS RL-X),0.13,-0.10,0.11,0.21,20,111,
09 Jun 60.00 (GS FL-P),0.0,0.0,60.90,62.85,0,10,09 Jun 60.00 (GS RL-P),0.27,0.0,0.11,0.21,0,111,
09 Jun 60.00 (GS FL-A),0.0,0.0,60.90,62.85,0,10,09 Jun 60.00 (GS RL-A),0.0,0.0,0.06,0.34,0,111,
09 Jun 60.00 (GS FL-B),0.0,0.0,60.90,62.90,0,10,09 Jun 60.00 (GS RL-B),0.0,0.0,0.11,0.21,0,111,
09 Jun 65.00 (GS FM),58.35,0.0,56.95,57.20,0,30,09 Jun 65.00 (GS RM),0.25,-0.05,0.21,0.30,20,66,
09 Jun 65.00 (GS FM-E),0.0,0.0,56.95,57.20,0,30,09 Jun 65.00 (GS RM-E),0.50,0.0,0.21,0.30,0,66,
09 Jun 65.00 (GS FM-8),50.55,0.0,56.90,57.30,0,30,09 Jun 65.00 (GS RM-8),0.25,-0.49,0.21,0.30,20,66,
09 Jun 65.00 (GS FM-X),58.35,0.0,56.95,57.25,0,30,09 Jun 65.00 (GS RM-X),0.69,0.0,0.21,0.30,0,66,
09 Jun 65.00 (GS FM-P),0.0,0.0,56.90,57.20,0,30,09 Jun 65.00 (GS RM-P),0.74,0.0,0.21,0.30,0,66,
09 Jun 65.00 (GS FM-A),0.0,0.0,56.80,57.40,0,30,09 Jun 65.00 (GS RM-A),0.0,0.0,0.15,0.43,0,66,
09 Jun 65.00 (GS FM-B),55.70,0.0,56.95,57.30,0,30,09 Jun 65.00 (GS RM-B),0.42,0.0,0.21,0.30,0,66,
09 Jun 70.00 (GS FN),52.60,-0.55,52.05,52.30,11,18,09 Jun 70.00 (GS RN),0.38,-0.10,0.35,0.43,21,221,
09 Jun 70.00 (GS FN-E),51.55,-1.60,52.00,52.30,1,18,09 Jun 70.00 (GS RN-E),0.48,0.0,0.35,0.43,0,221,
09 Jun 70.00 (GS FN-8),52.60,-1.00,52.00,52.40,10,18,09 Jun 70.00 (GS RN-8),0.38,-0.10,0.34,0.43,21,221,
09 Jun 70.00 (GS FN-X),50.05,0.0,52.05,52.35,0,18,09 Jun 70.00 (GS RN-X),0.54,0.0,0.34,0.43,0,221,
09 Jun 70.00 (GS FN-P),0.0,0.0,52.00,52.35,0,18,09 Jun 70.00 (GS RN-P),0.58,0.0,0.35,0.43,0,221,
09 Jun 70.00 (GS FN-A),0.0,0.0,51.85,52.50,0,18,09 Jun 70.00 (GS RN-A),0.0,0.0,0.28,0.55,0,221,
09 Jun 70.00 (GS FN-B),0.0,0.0,52.00,52.40,0,18,09 Jun 70.00 (GS RN-B),0.0,0.0,0.35,0.43,0,221,
09 Jun 75.00 (GS FO),45.30,0.0,47.20,47.40,0,63,09 Jun 75.00 (GS RO),0.51,-0.11,0.54,0.60,62,487,
09 Jun 75.00 (GS FO-E),48.50,0.0,47.20,47.40,0,63,09 Jun 75.00 (GS RO-E),0.62,0.0,0.54,0.60,0,487,
09 Jun 75.00 (GS FO-8),45.30,0.0,47.15,47.45,0,63,09 Jun 75.00 (GS RO-8),0.51,-0.44,0.54,0.60,61,487,
09 Jun 75.00 (GS FO-X),46.85,0.0,47.20,47.45,0,63,09 Jun 75.00 (GS RO-X),0.74,0.0,0.54,0.60,0,487,
09 Jun 75.00 (GS FO-P),0.0,0.0,47.15,47.45,0,63,09 Jun 75.00 (GS RO-P),0.55,-0.07,0.54,0.60,1,487,
09 Jun 75.00 (GS FO-A),0.0,0.0,47.00,47.70,0,63,09 Jun 75.00 (GS RO-A),0.0,0.0,0.46,0.73,0,487,
09 Jun 75.00 (GS FO-B),0.0,0.0,47.20,47.50,0,63,09 Jun 75.00 (GS RO-B),0.82,0.0,0.52,0.60,0,487,
09 Jun 80.00 (GS FP),41.80,+1.50,42.45,42.65,10,39,09 Jun 80.00 (GS RP),0.84,-0.08,0.84,0.90,144,456,
09 Jun 80.00 (GS FP-E),42.15,0.0,42.45,42.65,0,39,09 Jun 80.00 (GS RP-E),0.84,-0.08,0.83,0.90,111,456,
09 Jun 80.00 (GS FP-8),41.80,+1.50,42.40,42.70,10,39,09 Jun 80.00 (GS RP-8),1.13,0.0,0.83,0.90,0,456,
09 Jun 80.00 (GS FP-X),41.30,0.0,42.45,42.70,0,39,09 Jun 80.00 (GS RP-X),0.84,-0.29,0.83,0.90,28,456,
09 Jun 80.00 (GS FP-P),41.75,0.0,42.40,42.70,0,39,09 Jun 80.00 (GS RP-P),0.92,0.0,0.84,0.90,0,456,
09 Jun 80.00 (GS FP-A),0.0,0.0,42.25,42.95,0,39,09 Jun 80.00 (GS RP-A),1.04,0.0,0.72,1.00,0,456,
09 Jun 80.00 (GS FP-B),0.0,0.0,42.40,42.80,0,39,09 Jun 80.00 (GS RP-B),0.91,0.0,0.80,0.90,5,456,
09 Jun 85.00 (GS FQ),37.85,+1.75,37.80,38.05,10,44,09 Jun 85.00 (GS RQ),1.14,-0.36,1.23,1.28,338,297,
09 Jun 85.00 (GS FQ-E),39.45,0.0,37.80,38.05,0,44,09 Jun 85.00 (GS RQ-E),1.14,-0.28,1.22,1.28,131,297,
09 Jun 85.00 (GS FQ-8),36.10,0.0,37.80,38.05,0,44,09 Jun 85.00 (GS RQ-8),1.14,-0.36,1.22,1.29,101,297,
